U.S. Imports of Total Gasoline Weekly,
https://www.eia.gov/opendata/qb.php?sdid=PET.WGTIMUS2.W,
20:28:36 GMT-0700 (Pacific Daylight Time),
Source: U.S. Energy Information Administration,
Week of,Series ID: PET.WGTIMUS2.W Thousand Barrels per Day
10/7/1994,451
9/30/1994,315
9/23/1994,304
9/16/1994,312
9/9/1994,401
9/2/1994,439
8/26/1994,641
8/19/1994,522
8/12/1994,308
8/5/1994,629
7/29/1994,424
7/22/1994,524
7/15/1994,235
7/8/1994,445
7/1/1994,328
6/24/1994,535
6/17/1994,224
6/10/1994,432
6/3/1994,329
5/27/1994,470
5/20/1994,442
5/13/1994,429
5/6/1994,474
4/29/1994,371
4/22/1994,390
4/15/1994,468
4/8/1994,288
4/1/1994,358
3/25/1994,448
3/18/1994,225
3/11/1994,585
3/4/1994,300
2/25/1994,522
2/18/1994,142
2/11/1994,225
2/4/1994,326
1/28/1994,208
1/21/1994,162
1/14/1994,177
1/7/1994,154
12/31/1993,81
12/24/1993,308
12/17/1993,416
12/10/1993,368
12/3/1993,255
11/26/1993,197
11/19/1993,294
11/12/1993,227
11/5/1993,269
10/29/1993,504
10/22/1993,290
10/15/1993,267
10/8/1993,92
10/1/1993,343
9/24/1993,259
9/17/1993,262
9/10/1993,169
9/3/1993,338
8/27/1993,580
8/20/1993,243
8/13/1993,204
8/6/1993,356
7/30/1993,93
7/23/1993,343
7/16/1993,215
7/9/1993,301
7/2/1993,379
6/25/1993,290
6/18/1993,346
6/11/1993,278
6/4/1993,409
5/28/1993,300
5/21/1993,324
5/14/1993,560
5/7/1993,253
4/30/1993,209
4/23/1993,396
4/16/1993,343
4/9/1993,328
4/2/1993,273
3/26/1993,328
3/19/1993,217
3/12/1993,71
3/5/1993,296
2/26/1993,134
2/19/1993,426
2/12/1993,347
2/5/1993,192
1/29/1993,216
1/22/1993,294
1/15/1993,215
1/8/1993,157
1/1/1993,314
12/25/1992,129
12/18/1992,292
12/11/1992,241
12/4/1992,363
11/27/1992,244
11/20/1992,257
11/13/1992,130
11/6/1992,425
10/30/1992,113
10/23/1992,164
10/16/1992,450
10/9/1992,289
10/2/1992,576
9/25/1992,561
9/18/1992,455
9/11/1992,636
9/4/1992,377
8/28/1992,420
8/21/1992,186
8/14/1992,269
8/7/1992,254
7/31/1992,445
7/24/1992,353
7/17/1992,245
7/10/1992,561
7/3/1992,420
6/26/1992,419
6/19/1992,496
6/12/1992,402
6/5/1992,539
5/29/1992,389
5/22/1992,278
5/15/1992,311
5/8/1992,442
5/1/1992,686
4/24/1992,419
4/17/1992,469
4/10/1992,461
4/3/1992,318
3/27/1992,472
3/20/1992,57
3/13/1992,254
3/6/1992,274
2/28/1992,307
2/21/1992,287
2/14/1992,227
2/7/1992,219
1/31/1992,294
1/24/1992,223
1/17/1992,228
1/10/1992,63
1/3/1992,266
12/27/1991,226
12/20/1991,218
12/13/1991,408
12/6/1991,239
11/29/1991,316
11/22/1991,267
11/15/1991,356
11/8/1991,336
11/1/1991,189
10/25/1991,102
10/18/1991,211
10/11/1991,324
10/4/1991,239
9/27/1991,191
9/20/1991,369
9/13/1991,325
9/6/1991,308
8/30/1991,322
8/23/1991,515
8/16/1991,246
8/9/1991,246
8/2/1991,220
7/26/1991,103
7/19/1991,295
7/12/1991,127
7/5/1991,319
6/28/1991,308
6/21/1991,395
6/14/1991,642
6/7/1991,285
5/31/1991,474
5/24/1991,513
5/17/1991,265
5/10/1991,464
5/3/1991,566
4/26/1991,417
4/19/1991,448
4/12/1991,236
4/5/1991,416
3/29/1991,410
3/22/1991,272
3/15/1991,106
3/8/1991,251
3/1/1991,146
2/22/1991,100
2/15/1991,211
2/8/1991,133
2/1/1991,184
1/25/1991,257
1/18/1991,264
1/11/1991,522
1/4/1991,169
12/28/1990,327
12/21/1990,185
12/14/1990,339
12/7/1990,354
11/30/1990,479
11/23/1990,314
11/16/1990,258
11/9/1990,396
11/2/1990,165
10/26/1990,344
10/19/1990,180
10/12/1990,172
10/5/1990,254
9/28/1990,451
9/21/1990,395
9/14/1990,313
9/7/1990,219
8/31/1990,282
8/24/1990,264
8/17/1990,508
8/10/1990,488
8/3/1990,455
7/27/1990,357
7/20/1990,427
7/13/1990,451
7/6/1990,447
6/29/1990,328
6/22/1990,530
6/15/1990,403
6/8/1990,485
6/1/1990,543
5/25/1990,662
5/18/1990,355
5/11/1990,604
5/4/1990,498
4/27/1990,435
4/20/1990,330
4/13/1990,212
4/6/1990,361
3/30/1990,282
3/23/1990,269
3/16/1990,318
3/9/1990,430
3/2/1990,147
2/23/1990,470
2/16/1990,335
2/9/1990,329
2/2/1990,738
1/26/1990,400
1/19/1990,429
1/12/1990,621
1/5/1990,352
12/29/1989,335
12/22/1989,204
12/15/1989,562
12/8/1989,544
12/1/1989,387
11/24/1989,180
11/17/1989,537
11/10/1989,440
11/3/1989,540
10/27/1989,375
10/20/1989,529
10/13/1989,302
10/6/1989,374
9/29/1989,440
9/22/1989,408
9/15/1989,503
9/8/1989,387
9/1/1989,166
8/25/1989,575
8/18/1989,481
8/11/1989,464
8/4/1989,538
7/28/1989,347
7/21/1989,362
7/14/1989,602
7/7/1989,588
6/30/1989,491
6/23/1989,300
6/16/1989,571
6/9/1989,425
6/2/1989,327
5/26/1989,334
5/19/1989,460
5/12/1989,573
5/5/1989,314
4/28/1989,676
4/21/1989,337
4/14/1989,329
4/7/1989,479
3/31/1989,309
3/24/1989,595
3/17/1989,369
3/10/1989,570
3/3/1989,490
2/24/1989,592
2/17/1989,392
2/10/1989,647
2/3/1989,567
1/27/1989,447
1/20/1989,546
1/13/1989,222
1/6/1989,308
12/30/1988,319
12/23/1988,278
12/16/1988,386
12/9/1988,641
12/2/1988,531
11/25/1988,478
11/18/1988,663
11/11/1988,537
11/4/1988,839
10/28/1988,419
10/21/1988,440
10/14/1988,498
10/7/1988,498
9/30/1988,255
9/23/1988,226
9/16/1988,795
9/9/1988,155
9/2/1988,126
8/26/1988,552
8/19/1988,444
8/12/1988,476
8/5/1988,530
7/29/1988,617
7/22/1988,514
7/15/1988,371
7/8/1988,321
7/1/1988,477
6/24/1988,298
6/17/1988,381
6/10/1988,231
6/3/1988,354
5/27/1988,272
5/20/1988,540
5/13/1988,438
5/6/1988,117
4/29/1988,384
4/22/1988,102
4/15/1988,254
4/8/1988,181
4/1/1988,570
3/25/1988,110
3/18/1988,514
3/11/1988,234
3/4/1988,114
2/26/1988,164
2/19/1988,437
2/12/1988,212
2/5/1988,328
1/29/1988,195
1/22/1988,365
1/15/1988,371
1/8/1988,200
1/1/1988,292
12/25/1987,388
12/18/1987,189
12/11/1987,369
12/4/1987,372
11/27/1987,483
11/20/1987,452
11/13/1987,470
11/6/1987,633
10/30/1987,389
10/23/1987,567
10/16/1987,285
10/9/1987,491
10/2/1987,476
9/25/1987,495
9/18/1987,439
9/11/1987,168
9/4/1987,329
8/28/1987,754
8/21/1987,325
8/14/1987,246
8/7/1987,942
7/31/1987,397
7/24/1987,757
7/17/1987,252
7/10/1987,661
7/3/1987,436
6/26/1987,406
6/19/1987,614
6/12/1987,330
6/5/1987,210
5/29/1987,499
5/22/1987,206
5/15/1987,260
5/8/1987,257
5/1/1987,175
4/24/1987,277
4/17/1987,264
4/10/1987,287
4/3/1987,357
3/27/1987,208
3/20/1987,173
3/13/1987,292
3/6/1987,424
2/27/1987,183
2/20/1987,159
2/13/1987,215
2/6/1987,397
1/30/1987,258
1/23/1987,376
1/16/1987,158
1/9/1987,179
1/2/1987,285
12/26/1986,207
12/19/1986,166
12/12/1986,258
12/5/1986,352
11/28/1986,103
11/21/1986,360
11/14/1986,204
11/7/1986,271
10/31/1986,185
10/24/1986,379
10/17/1986,268
10/10/1986,263
10/3/1986,192
9/26/1986,277
9/19/1986,360
9/12/1986,252
9/5/1986,418
8/29/1986,314
8/22/1986,237
8/15/1986,388
8/8/1986,257
8/1/1986,122
7/25/1986,394
7/18/1986,402
7/11/1986,474
7/4/1986,321
6/27/1986,394
6/20/1986,311
6/13/1986,258
6/6/1986,727
5/30/1986,439
5/23/1986,437
5/16/1986,415
5/9/1986,190
5/2/1986,672
4/25/1986,260
4/18/1986,230
4/11/1986,319
4/4/1986,334
3/28/1986,287
3/21/1986,262
3/14/1986,200
3/7/1986,305
2/28/1986,520
2/21/1986,430
2/14/1986,297
2/7/1986,368
1/31/1986,840
1/24/1986,141
1/17/1986,126
1/10/1986,135
1/3/1986,216
12/27/1985,292
12/20/1985,340
12/13/1985,351
12/6/1985,306
11/29/1985,385
11/22/1985,446
11/15/1985,296
11/8/1985,450
11/1/1985,428
10/25/1985,131
10/18/1985,356
10/11/1985,168
10/4/1985,471
9/27/1985,213
9/20/1985,158
9/13/1985,251
9/6/1985,311
8/30/1985,371
8/23/1985,284
8/16/1985,284
8/9/1985,217
8/2/1985,275
7/26/1985,536
7/19/1985,410
7/12/1985,265
7/5/1985,401
6/28/1985,515
6/21/1985,443
6/14/1985,294
6/7/1985,351
5/31/1985,619
5/24/1985,659
5/17/1985,282
5/10/1985,303
5/3/1985,543
4/26/1985,246
4/19/1985,344
4/12/1985,193
4/5/1985,320
3/29/1985,374
3/22/1985,389
3/15/1985,326
3/8/1985,459
3/1/1985,393
2/22/1985,566
2/15/1985,103
2/8/1985,211
2/1/1985,320
1/25/1985,204
1/18/1985,306
1/11/1985,140
1/4/1985,112
12/28/1984,100
12/21/1984,335
12/14/1984,363
12/7/1984,529
11/30/1984,270
11/23/1984,201
11/16/1984,123
11/9/1984,426
11/2/1984,246
10/26/1984,411
10/19/1984,417
10/12/1984,261
10/5/1984,247
9/28/1984,180
9/21/1984,373
9/14/1984,323
9/7/1984,348
8/31/1984,263
8/24/1984,313
8/17/1984,81
8/10/1984,105
8/3/1984,276
7/27/1984,225
7/20/1984,265
7/13/1984,204
7/6/1984,186
6/29/1984,261
6/22/1984,356
6/15/1984,132
6/8/1984,140
6/1/1984,457
5/25/1984,316
5/18/1984,215
5/11/1984,243
5/4/1984,397
4/27/1984,358
4/20/1984,108
4/13/1984,277
4/6/1984,237
3/30/1984,452
3/23/1984,494
3/16/1984,175
3/9/1984,346
3/2/1984,132
2/24/1984,283
2/17/1984,342
2/10/1984,167
2/3/1984,154
1/27/1984,224
1/20/1984,242
1/13/1984,173
1/6/1984,115
12/30/1983,231
12/23/1983,304
12/16/1983,175
12/9/1983,261
12/2/1983,198
11/25/1983,199
11/18/1983,382
11/11/1983,367
11/4/1983,338
10/28/1983,356
10/21/1983,228
10/14/1983,272
10/7/1983,258
9/30/1983,209
9/23/1983,253
9/16/1983,177
9/9/1983,232
9/2/1983,105
8/26/1983,305
8/19/1983,313
8/12/1983,156
8/5/1983,329
7/29/1983,495
7/22/1983,199
7/15/1983,145
7/8/1983,88
7/1/1983,221
6/24/1983,436
6/17/1983,339
6/10/1983,125
6/3/1983,243
5/20/1983,301
5/13/1983,215
4/29/1983,150
4/15/1983,171
4/8/1983,260
4/1/1983,53
3/25/1983,201
3/18/1983,163
3/11/1983,197
3/4/1983,118
2/25/1983,56
2/18/1983,191
2/11/1983,142
2/4/1983,160
1/28/1983,157
1/21/1983,178
1/14/1983,85
1/7/1983,208
12/31/1982,137
12/24/1982,184
12/17/1982,102
12/10/1982,221
12/3/1982,416
11/26/1982,146
11/19/1982,226
11/12/1982,147
11/5/1982,107
10/29/1982,190
10/22/1982,267
10/15/1982,205
10/8/1982,75
10/1/1982,230
9/24/1982,125
8/27/1982,398
8/20/1982,271
